SCHEDULE.flno  SCHEDULE.aid  FLIGHTS.flno  FLIGHTS.from  FLIGHTS.to  FLIGHTS.distance  FLIGHTS.departs  FLIGHTS.arrives  
18766	5341	18766	hepvywzcfe	ovzsxkdmiy	221	11831299	2722315	
7317	1024	7317	rnntsorits	sveifarksp	5764	63489357	43290451	
8127	1374	8127	lxbejbtdhx	azelkgozbm	4887	85453794	28226427	
18766	11886	18766	hepvywzcfe	ovzsxkdmiy	221	11831299	2722315	
18766	5109	18766	hepvywzcfe	ovzsxkdmiy	221	11831299	2722315	
17990	3186	17990	nboxnranfc	fvijhcmlqt	4796	30916186	16589556	
2070	18839	2070	hqxydsrvlx	rskpyqqxve	6429	84814121	74095147	
19622	230	19622	yqxnfginar	wqiomencsq	1474	49436585	43672699	
6977	6751	6977	mlpmrkzvqq	qoitglbjic	3881	25323294	70854717	
474	12375	474	bvgqomcpqj	xfnhwlinxh	502	29018616	28408366	
2745	4944	2745	ymujjxzeyg	gmrzrsbqop	3498	79453118	37325608	
6282	10698	6282	xkzrenaljx	cqnbljfqjp	6584	306325	43827836	
10631	11877	10631	ilixevsasd	gfjjpaifze	5918	5736371	3540355	
7685	13502	7685	xedfcgghrp	jtecqusied	7642	66169095	54001711	
13391	859	13391	zsuhvyukts	zulmuhltxu	1545	30527385	28516560	
7225	13360	7225	gwiockmqfi	dnsfbbfjub	3947	62113403	77125511	
10631	5945	10631	ilixevsasd	gfjjpaifze	5918	5736371	3540355	
1511	1494	1511	zezyroicwi	qllrbmsscc	1220	9902251	23499608	
6315	1069	6315	mlzrajvwfm	pjtrsogacs	4703	39462322	16644159	
15500	14479	15500	mdyobsuzjj	mkvkwglczz	5392	62245180	43304655	
15702	16209	15702	hspldfsdep	ldwsgpwlyj	1907	9716218	34164392	
10018	12468	10018	tvslsjhege	yomuapwmrj	6568	14680718	75339727	
9512	9196	9512	elfvbvlcwx	wmfbxaedjg	7074	44821808	12767393	
845	3550	845	rzvasvgyyv	ajtkzcnnki	4078	16767485	994862	
6518	9823	6518	cfwdzorqfy	wlqkfhftnz	1531	32961311	69613736	
16331	8488	16331	walsykzumb	hnpmxzybuu	7836	82389677	4903580	
17345	6870	17345	uxmghkypvn	rerntjwqbe	5114	83975503	31462182	
8269	4666	8269	lbcuvpvcpk	hxsiodphqx	4353	77426266	61567082	
9133	7089	9133	jjnkpwpgas	ojcgdlqfsr	2825	35130324	40824223	
16331	12958	16331	walsykzumb	hnpmxzybuu	7836	82389677	4903580	
494	1503	494	cssfgbllcn	rktbdwoggx	5601	76897549	42664647	
2996	10311	2996	okwdguyaqb	yekibpvvqa	5494	4381112	11493585	
9691	8415	9691	gwtefakvsw	fwdeazaebw	3887	18712545	40064445	
8301	3113	8301	lidlmvrqnz	pyudykcirr	5168	74373607	57490305	
9291	11637	9291	cxnhmbkimp	ranecuaihx	2399	9240490	38872860	
10460	12149	10460	nujbbtbwvy	ikifllslek	1055	18711686	39174165	
9291	16516	9291	cxnhmbkimp	ranecuaihx	2399	9240490	38872860	
10460	5372	10460	nujbbtbwvy	ikifllslek	1055	18711686	39174165	
1443	16158	1443	drudqcwrln	nfhwlqypqg	7091	48771018	83290008	
3090	9492	3090	cvqwxibhxi	oddlnzpcbd	5820	30108707	9041693	
9153	15240	9153	lgrefwjvjp	wssthxngfp	3471	18716631	58196098	
1673	8895	1673	srvvsdqbbc	botcchylfu	4542	36456855	59380764	
19686	13922	19686	hmegsemoer	etzzgumcqp	994	40347949	67597803	
7233	3262	7233	hpcbwyhfur	quypdepcqq	4408	63068388	28252362	
3013	13777	3013	prmbpnalri	duqfcdiixy	2645	73031587	1671298	
5229	8200	5229	jltwlrodsf	qphvqfffhz	7696	63425743	34303622	
11856	12379	11856	bhptpwgkkv	dhuagkvebf	4002	25074267	10134948	
19686	12368	19686	hmegsemoer	etzzgumcqp	994	40347949	67597803	
14935	15244	14935	jjfmapgnkt	uvkoeokhlg	5172	68160423	62543829	
19918	2385	19918	mwcyiwybim	xnvaoomlhi	3104	51284346	5376106	
7233	8268	7233	hpcbwyhfur	quypdepcqq	4408	63068388	28252362	
4073	7054	4073	bmamkkzuha	jlwwjtadnp	7607	63031978	23243736	
18239	2435	18239	kafecxnujo	zwhkxhvget	1978	55825298	48080828	
17700	15277	17700	oepewzdsqi	tyzzivsevn	7180	42980202	62322627	
12872	16400	12872	jldwsefwgh	jtydcppdmn	4914	52434491	55382519	
8746	758	8746	qerzgfnfxi	vclklqsnpk	4320	65396525	72634809	
18841	12524	18841	udchzrvxgl	kjiyfzbtaj	3518	5862684	31452676	
17285	68	17285	osvsuczezy	vgkdfmbcku	6126	83276161	14687171	
8291	13532	8291	bokrbmgdfp	uplsgdjspv	7901	47336775	17250795	
1587	8824	1587	yvhlbyyfos	trfwcckslb	4566	48222581	62427887	
19803	8082	19803	mupcdllpyq	tkitkymxkv	7404	23581771	25153438	
5233	17811	5233	xeghnpjgqp	gehraaqzga	1017	11063113	15461612	
3165	1612	3165	ohtaffqxxs	wlbggtjzmb	5518	83078357	36640189	
18841	14092	18841	udchzrvxgl	kjiyfzbtaj	3518	5862684	31452676	
18310	650	18310	qcmbzukotz	cwmkdcsmne	2403	69941954	24277140	
3028	14518	3028	hrihxyondi	qiqdjoatyu	7445	33007009	17490605	
12997	17790	12997	huqaglavrl	gbvdhwuqkx	4766	5213409	39257774	
7756	15501	7756	wrtancsdkw	syzcwxcpvf	4536	50883751	39303140	
12997	13	12997	huqaglavrl	gbvdhwuqkx	4766	5213409	39257774	
11662	12669	11662	bztczirtsr	tqibfziilh	6132	61318697	79270517	
11121	6537	11121	eoeausejhr	fucnozgbws	6951	8142795	69897339	
5199	19592	5199	zczkflljdy	bsdktjeydn	6860	18425952	79680218	
16381	8326	16381	nfufilzpmm	pcajgowura	4605	15423921	32960284	
13977	6099	13977	hbvajnojyv	vddbgudutc	1527	28961178	70284736	
2587	13018	2587	xdsukiuasp	gdzaawvodq	5419	69016615	81415054	
10665	7513	10665	frwpdxsxsz	dgnffmsedg	6028	47481996	59128414	
6534	13766	6534	vdwlnqexmu	xmltimxfqn	1479	85447058	56188323	
16381	19248	16381	nfufilzpmm	pcajgowura	4605	15423921	32960284	
2	3272	2	amyslqnnfc	rbdcwnngvt	5436	46693665	82930304	
19850	9081	19850	yjgboghzoo	iamdirnjfh	7529	65335999	43671912	
13769	10415	13769	ouabmdquoj	yanrqfrvwe	5878	70218387	33292223	
16581	7810	16581	otyhdcyfhx	geywukswvs	6113	36061986	48105493	
12537	3033	12537	gtygzlndfb	jmigichxts	1381	12835845	1433791	
1607	11990	1607	slvjsnepwy	pvrnaetvra	1889	68150585	38382520	
1607	11136	1607	slvjsnepwy	pvrnaetvra	1889	68150585	38382520	
19341	14786	19341	rxjpmwryzh	xqppwxoyta	4114	81328053	37615837	
9677	10869	9677	jtuwseimoe	caplnlympj	6451	33073066	5047022	
3278	15152	3278	uasiffflgo	yqdsypiuip	5161	61099787	58005909	
803	7144	803	hqlgfinnak	snreiypxzl	1156	63357562	33792593	
19443	5069	19443	coeiaavbuy	osrkdqhxod	2656	44292695	56863829	
9677	8822	9677	jtuwseimoe	caplnlympj	6451	33073066	5047022	
9704	16252	9704	ejqymxfbzr	gkkomxlopx	2591	1231981	23732438	
11545	3530	11545	umlkryupgq	amkqqtsvwe	1489	54395605	14145518	
4460	12387	4460	swygofpmlv	dfqrifkjue	5084	59972442	68773099	
8724	3176	8724	yulxfirwtl	dydcrivjyc	3017	59014509	83302732	
7444	18473	7444	kymrsbqlmt	dpyqahwuan	7314	54330803	52625960	
833	5469	833	ipvoujvyko	ijidofhshy	4351	68710073	2088708	
1124	4323	1124	gtyotxonlp	fkthmpkjfq	6588	23550118	32248466	
17056	6594	17056	mbqhjcford	qhahjnuexe	1307	46754568	81705264	
18287	6327	18287	uuusynznti	doyomumapx	4474	48612370	76243995	
4591	2666	4591	wpgbxckxuq	wkvwbcxdyx	1566	42520902	6379347	
7979	4835	7979	ikupmhfbhg	sfaisllpgt	790	658461	40594024	
19233	6424	19233	yklseknrdm	ukausjcnlp	1264	31310075	86316682	
1224	8377	1224	tovqwkzmst	tldlpxvvkt	1349	73174108	73284451	
1224	17053	1224	tovqwkzmst	tldlpxvvkt	1349	73174108	73284451	
8903	7980	8903	fqmyzasrbs	kwmuoxhkou	5323	45873209	31893532	
8903	4528	8903	fqmyzasrbs	kwmuoxhkou	5323	45873209	31893532	
1686	2867	1686	rxpyityvte	xonveolifa	4955	81727906	24928136	
10780	1041	10780	fxwetspjcj	lofbkhgzbg	3557	48974538	2971925	
19964	247	19964	hfyeophilz	abwxrqzlyi	2801	5260757	33535334	
789	12559	789	xqjvunugij	bmrnnvhpfd	3641	78677733	61179551	
13650	741	13650	pjdznxsyez	wmdjdazaup	2504	17291135	19363882	
1436	14121	1436	xnvdxlnvuh	fistjrgvse	6497	40019042	83778201	
789	3553	789	xqjvunugij	bmrnnvhpfd	3641	78677733	61179551	
3018	836	3018	cfyxismstp	ditipuydeh	6550	62661124	19965959	
8846	4629	8846	tamlrlurpn	ysmulkuhsf	6053	63513366	56949841	
17306	8789	17306	demqfwkpyx	ibdinrheil	4719	37593092	21565715	
5281	10101	5281	viylhlhptn	xogroqhizg	4294	80049767	47343698	
12402	13459	12402	bpatltmcyy	opiibmsjye	7680	33894442	41389737	
12014	17858	12014	uerhalvekg	fgklukvxsz	447	30552839	23691971	
19514	7425	19514	sbwnpdtibg	kwhcqnizoz	7384	84142313	38926268	
18286	14385	18286	yerbpuxrct	uizxouvyfv	3744	41645566	57197923	
12766	79	12766	zpeylpsjqu	fnpyygrpqm	2424	3399884	61952043	
11809	622	11809	alfbsngwbf	xxndryaelp	3880	54543526	32786561	
9047	3953	9047	lftepjoiqu	fyhlzcwmeq	7011	38507426	78122509	
11907	6803	11907	wbrplhgkls	qwgksikoxn	1518	8692418	56868349	
4248	11240	4248	xsaxlwpwuw	lzdirsmfzn	7828	68706341	66070733	
19920	778	19920	xerkqynaxf	syuptfobsx	2795	749941	45593398	
14158	15571	14158	tqnmdaotym	acyrsmuwqb	5119	3286921	86270176	
15309	17754	15309	jsdisbfrfz	bomfkzyjpf	2292	83081597	11347744	
342	14316	342	yynfjpxnrc	dqicurtaul	1390	70169413	86185295	
5485	1559	5485	cahtngyqwq	pnwgafqfew	3185	72719595	4742243	
11066	19051	11066	vwsswysfvv	eumkpevvgz	1752	73927472	10706927	
4042	1296	4042	ziaslgsjdg	qdyyzrtpld	7126	15599380	3875327	
13363	1586	13363	camltfpuch	ypoyvgcdfy	7737	86020879	6552480	
6831	19434	6831	fbdgqufqec	wrbxndtnws	1239	25422040	63004019	
3970	15847	3970	flybunbksg	vlybhtaxey	115	70409189	48283152	
2506	19440	2506	srbpersklb	mmgvhsjyjr	7851	64178571	50733792	
2408	12781	2408	ablbxjrkke	epfgldjgmq	6118	34460952	1093358	
17050	5935	17050	vqrnfmwzom	epwuoglolu	915	22678690	82141668	
18960	11799	18960	drpsqagagf	xxvsqgdvmd	6023	37253697	8185699	
14718	18592	14718	jvistchynr	ekbkederaa	5180	73145448	30641106	
7907	17179	7907	uaomcprxkt	rsujwrveln	7971	85670213	35422199	
6603	13771	6603	aabqhxomuz	vhicmbajxb	6555	42904270	67060505	
16825	9323	16825	qscqzatsdj	rholrddbhh	7414	41765632	24115321	
13205	19333	13205	tnydhycryg	nhhdvdgffe	5961	7235463	34883720	
8951	17685	8951	aorlqebnop	fusjjixnzk	7284	82707743	12199928	
771	5868	771	xcdecwmdnv	hpsamgbfvc	4	39424425	64817189	
8376	17248	8376	vdnsxnlnaw	rcykczbnsb	4974	63579966	12545966	
8266	3876	8266	jcapxbvmla	cfgyntitvr	7157	12960647	61905062	
18531	9453	18531	cewqdlzblv	sdxsdecssj	6524	1207939	50953682	
12890	1971	12890	ppizprzsug	wmvmecddle	7511	6070556	18934907	
8062	18791	8062	aficvbuyip	ygnswmzyjc	4474	5105986	65532125	
8376	129	8376	vdnsxnlnaw	rcykczbnsb	4974	63579966	12545966	
18531	6366	18531	cewqdlzblv	sdxsdecssj	6524	1207939	50953682	
8266	15327	8266	jcapxbvmla	cfgyntitvr	7157	12960647	61905062	
17143	2120	17143	egsvhxxxkb	qofqdgiqvs	6354	77581213	31351988	
11690	18315	11690	fnhtvewhxe	pvpcmtvjvk	5761	43145632	35945001	
9555	5797	9555	vcqtstqcqx	dipsvychdk	3913	39923039	25560147	
13606	17307	13606	ottjwatxvn	mebqngwncu	4484	59522675	74198650	
3636	13321	3636	jtsxaohsrp	izplliaetn	2833	35291132	12670548	
16162	4936	16162	zlxaxqpwhy	orlbdaoldg	468	7597614	22675168	
3806	9596	3806	lytzjxoxzo	mckpqbsobo	3902	35142340	65337277	
14244	12181	14244	xrhqfbssmv	rfmqkovbmz	4278	82263892	15517394	
3806	9115	3806	lytzjxoxzo	mckpqbsobo	3902	35142340	65337277	
6745	18014	6745	bpodcekfkz	bqwimdzyeq	7909	34077076	53174653	
9346	5907	9346	xleniymrlk	yuhruirpco	896	69244931	55554204	
12902	9805	12902	koddeocrrk	zheiemxuwa	4463	76330491	33804759	
19249	3606	19249	hejpiicanx	rdwdsutlhm	55	43211004	62128602	
11330	8201	11330	uzzrekzouf	kfzbcbipoe	4767	20213434	43744745	
12177	1341	12177	zkynlgtaog	oahakakbev	4336	36793097	80518078	
9632	2732	9632	axulyvpyku	knxeoykewz	7596	48808684	58412786	
3656	1520	3656	fpjcgejoub	rgftenbxgl	25	10206575	69037506	
3656	19227	3656	fpjcgejoub	rgftenbxgl	25	10206575	69037506	
18583	18987	18583	bsauxuyhjt	lrdqxxhjlv	4261	34660918	27608423	
8945	10462	8945	rvdnasguhb	bmbfnoemul	7069	42140263	82449635	
13667	18535	13667	fxjhowbhmc	fhxkkbpssn	6085	58278879	50964392	
18583	4345	18583	bsauxuyhjt	lrdqxxhjlv	4261	34660918	27608423	
1603	6776	1603	epuyfegypd	wtvdkjlspj	6288	29433102	29396991	
18581	6667	18581	vlicbtmamv	uglrsiugce	721	79924352	19332432	
15639	11583	15639	dmkfadjdfq	gbunnppsep	6869	33828714	68094646	
880	8473	880	yvnsxphnvy	qpsrapwjqf	966	3363650	18315454	
880	9117	880	yvnsxphnvy	qpsrapwjqf	966	3363650	18315454	
3207	18878	3207	gljvjmmaak	ywwrhgmihr	5338	85150967	26567083	
16472	2826	16472	jotttludvp	lqzbrltzdw	3279	73631292	5061899	
15639	7253	15639	dmkfadjdfq	gbunnppsep	6869	33828714	68094646	
3207	330	3207	gljvjmmaak	ywwrhgmihr	5338	85150967	26567083	
10650	1808	10650	apltwexxyf	vzjqzurnte	5971	43434532	27198117	
19966	9687	19966	lgcjuouytf	wvpxamdcwa	334	52361228	44534241	
15216	16666	15216	gdymfljzas	unyteywjss	2847	82168544	33244909	
19966	18806	19966	lgcjuouytf	wvpxamdcwa	334	52361228	44534241	
8377	2429	8377	efwdbwronp	kmdyrbwvgc	2906	31127924	78477165	
8467	16687	8467	rxaylgvoyc	alhvqyfpzy	3232	22671839	49945674	
331	3624	331	qialhdrvvg	vggmdtcsqs	6760	24972800	57291460	
13478	5079	13478	fmrndmdoqw	jvlfjrvlis	5646	3574783	48511503	
10043	16061	10043	bhctdziyvy	ozkhpseoca	628	1268215	8520234	
4421	11438	4421	yqnocogtfe	bhlfpyvipn	6854	80429552	33029785	
3836	15182	3836	zeigqjcnql	kljzhsgqxz	3387	4851747	52517696	
13487	12831	13487	bmqglnsnoj	qbbxyebdrx	5629	6881309	9505847	
17954	2589	17954	jirbardffm	llchcicqii	6965	21486572	18636726	
1534	19715	1534	maznojhiee	joalxlxzzi	2006	66028276	74023846	
2703	11571	2703	viposxledr	hxwobpeavs	5985	71412974	71764072	
2703	17157	2703	viposxledr	hxwobpeavs	5985	71412974	71764072	
4142	15245	4142	fadofkkriz	bkyytbuhsb	6784	58618941	41194988	
6901	11157	6901	yimkwcxusx	xmwbqbpiwe	1225	47720499	45876927	
2115	3545	2115	bkqnzadnpc	ttqpwbgbwm	2306	25603790	46561638	
6901	17980	6901	yimkwcxusx	xmwbqbpiwe	1225	47720499	45876927	
5726	4030	5726	txvfhnglaq	vcilmbbqws	2747	66176367	26232906	
13374	11190	13374	djivxixcfs	xqjucjhycf	7361	78552600	41612534	
12256	396	12256	mrmdxvbfyh	moghnkzwxp	7680	32772438	50248448	
7151	17328	7151	tnkptdfubu	rutedxdeus	4628	85989163	64922408	
10128	3193	10128	uwazwrzoph	jwdrzxqdyc	1460	42717456	31000018	
7151	13015	7151	tnkptdfubu	rutedxdeus	4628	85989163	64922408	
8713	4242	8713	uyieclvvww	gzjzapeipk	3269	77922466	60323259	
3225	16489	3225	phhbdrnpia	orqbctlwhn	5160	74660961	55076739	
15648	19097	15648	jneotgbhzc	mzfqrvtffl	6793	37783018	77793292	
5769	13537	5769	wstktjdrwi	jlbihnknlr	3583	44111503	25241083	
3225	18347	3225	phhbdrnpia	orqbctlwhn	5160	74660961	55076739	
433	18563	433	hkjiwylgpb	ucvfjadkov	7052	17369957	58370014	
19463	11355	19463	bqpwdiwtjc	ruodfyyzay	7268	64596298	26277388	
19670	5305	19670	rpyfarwimc	xbhyocmxqy	442	84452842	84447974	
14603	18663	14603	asifgnyrbs	tthxaqrkox	5084	24207342	79674554	
19463	11622	19463	bqpwdiwtjc	ruodfyyzay	7268	64596298	26277388	
2922	17631	2922	hwegmhebrb	jwniwnmbiy	319	66638108	82245896	
17937	12536	17937	kstqpqknga	tglidbftkb	2565	9696196	21194131	
10739	4997	10739	vdlemhjfsz	oejjsxojxv	4642	31916324	69337807	
8206	8121	8206	ztljuqvguc	yiwgoshteo	4299	43904475	61530752	
994	7504	994	rugcvlqkqz	ybygrzrpvz	2891	39321585	37337348	
4254	17440	4254	xciqtylmdm	vxchdkzkry	6131	73680338	83521803	
10697	8069	10697	phpivhyrte	sjpbrhqcsr	1135	67996495	63851701	
4254	4532	4254	xciqtylmdm	vxchdkzkry	6131	73680338	83521803	
10713	11281	10713	epnjtgnqga	omeyvpdyre	5122	37521350	77513704	
18308	14296	18308	zezdvcloeu	cqhyqubhfh	2234	47782910	4867944	
6338	9614	6338	bqjsmbbxdy	ixbkqmzgol	1049	3406894	7339096	
6924	7116	6924	mtozzmktvd	ljuggwjzsb	114	1353860	7478988	
6176	17013	6176	rzyumwwzmu	phtfjrxfcb	2841	37843750	58813661	
6593	15976	6593	zrxhfhkyzu	jbgobequxs	3816	69283106	25175694	
11144	6458	11144	ndggwjneap	ipbrwgvjbv	2866	62272100	57203623	
12131	12513	12131	erkardwoer	jabhqntpkt	2437	10239361	19966539	
10884	13473	10884	nvmlxzmeol	oouilwbetf	5746	78813020	1955538	
12050	4486	12050	mnrebnjqqq	xqfeqblhbv	5028	26806059	28770461	
800	13247	800	gkvmsfzlvq	buuyhtjlrw	809	41265365	6156887	
1277	181	1277	gwaqftzamn	wswtqrzeuy	230	10251680	29814287	
1451	5260	1451	yzecrkjkbw	cnseexmhik	7040	19021871	20406605	
15729	11941	15729	nqszulecgj	guioienzdw	5334	81154519	72438075	
13123	16987	13123	gbyjxekpby	iqlhuxzckb	6358	59673700	13114581	
11385	16801	11385	gtpqmvrxbc	pyyqeczogi	5591	40733545	44988221	
19504	5309	19504	plejlblaam	hsdwbtqkvw	882	21997000	9557526	
7591	2321	7591	mktyptuumi	tyazidwsge	6395	57204542	81196976	
7976	8302	7976	hvlkugdfob	mzrtsummlr	6619	69911762	16670532	
4418	778	4418	freanasqvn	vqcuzzavob	7252	8361459	6857185	
15985	12164	15985	txyohcytug	yygazcdhqw	6393	67010853	64797492	
12159	12620	12159	jgshquwsmb	yuepriqjjq	6964	18431802	65113107	
3481	12394	3481	edipsbyylv	unixejnqsb	3436	42248522	66518939	
7971	4418	7971	eigioxxjkt	ygrkfakydi	3600	17641857	37592867	
19861	6328	19861	xjpqdwgacc	zgrreevkbn	2585	30827164	75309607	
16503	19148	16503	evlbkqleum	ivjqjwbtjz	6189	48671060	770447	
15777	10068	15777	ygcoulsosf	gtsvlrefld	612	44834620	45726278	
18934	1658	18934	bnpklynwwv	zwdojyeszs	6221	13461099	41074135	
3015	13154	3015	jfpmnkyvwi	dbnwrqxhns	2287	44797500	43322921	
11159	15745	11159	epykoqqqog	raicbdtvck	3480	7750259	79667042	
9681	13321	9681	evkcxtewke	tazqyirzqy	4027	38718040	3826219	
14691	5183	14691	ekdjfxpezl	uxquluiywo	4338	39860717	13875409	
9726	13736	9726	kqvncwgcoi	gginceffnn	6396	49178259	66477659	
6714	9066	6714	ojvqwhtasr	ymyjvbprde	5724	69642443	34718791	
3376	13779	3376	skiihbweqq	nhrwyvdplw	7913	56443998	34814194	
8941	15843	8941	zfjtwzgtnp	qgwfyayokx	5766	20878491	26191473	
19977	16215	19977	yvabfrpfda	didkuznifx	905	34826980	29121685	
19977	5243	19977	yvabfrpfda	didkuznifx	905	34826980	29121685	
19651	11057	19651	odvarjprwr	prdicsynsz	1205	17085500	69762963	
4297	2719	4297	gdivutctsh	bcktllvacq	5333	72279057	67250072	
3982	4274	3982	qtyelpmmud	fvbwdocgcn	1178	22096981	62449256	
2798	19850	2798	cudamfqnkh	ycclbzspzw	5585	24409287	31362510	
11293	3090	11293	yrsaydbykn	uetbwmznfv	4053	31480430	40475877	
19977	13967	19977	yvabfrpfda	didkuznifx	905	34826980	29121685	
11893	9176	11893	mjaiqeittk	qskzspqhip	3457	82105692	41527958	
13637	14010	13637	trowjgerqe	taducaokdc	2607	68238300	58237121	
19977	6521	19977	yvabfrpfda	didkuznifx	905	34826980	29121685	
10953	15604	10953	bengzbhufv	wdljkeyjbw	6511	18423036	74752296	
15073	9898	15073	tsmruohafa	jrzaievcdo	4768	34297867	2601290	
11593	15914	11593	dgyyinbiwy	alcwavjfxu	5389	19282462	71203748	
17110	11266	17110	onbxrttsda	qvpbduvkey	1569	62678081	71769654	
14201	19268	14201	ruztxpxkzl	ykoefucwbh	1705	27112692	54751065	
2244	10616	2244	bcfhugeods	enslhxhiov	7942	57848716	36504116	
2244	1205	2244	bcfhugeods	enslhxhiov	7942	57848716	36504116	
14466	13708	14466	dqoecyvfkw	twioakwhpg	565	62925775	84071612	
15572	17353	15572	vpxqnavgqp	iwbdauttwr	2183	70988736	27543814	
18570	6573	18570	toxciiqrrx	rvbvfncbnq	7247	35497285	21704798	
14466	8594	14466	dqoecyvfkw	twioakwhpg	565	62925775	84071612	
14466	3642	14466	dqoecyvfkw	twioakwhpg	565	62925775	84071612	
3474	14746	3474	tycpassxjr	gowkgcqsoa	3733	81976274	9200499	
10953	1833	10953	bengzbhufv	wdljkeyjbw	6511	18423036	74752296	
15346	13335	15346	gtzmzcvjez	dytdqftcck	183	47302386	41637242	
4186	2987	4186	kwofproxam	oixezmlhkq	3001	20160682	82520716	
7557	613	7557	pixrlupbkq	gateaemeym	5750	4803926	5213051	
17539	2557	17539	ihoczgobbm	gjledslznv	373	2321727	59505591	
15838	12313	15838	oghyudwiin	cirplxfceo	7037	77431994	21248215	
8717	15426	8717	invxfczfot	fzvutwiyoo	2473	77006540	49906617	
13190	15011	13190	phvfgwjsrb	idjdjauyro	3137	28997494	65053141	
16588	8856	16588	rkbwixsymv	porahzbjdb	3066	60945712	10673094	
9982	1904	9982	kklmnnelmb	sxltispmck	981	3607946	77626087	
9982	13764	9982	kklmnnelmb	sxltispmck	981	3607946	77626087	
17638	5237	17638	zzeanviokf	hyugouisgl	5326	45382157	84749109	
3282	1725	3282	sghaarltat	gdqafapqgv	1447	46998343	60337256	
874	6760	874	diouputanm	rzjbjabkky	1378	72746391	78204436	
18359	8126	18359	busmksqqbn	wkfzyijnzh	2928	50767157	34141286	
3645	6597	3645	ufrpzfakjy	lzdajejeaf	2057	40860165	20487977	
9982	497	9982	kklmnnelmb	sxltispmck	981	3607946	77626087	
12384	6044	12384	pyrdbnbmgs	favcdnhzjf	4334	12172597	24597187	
18359	19993	18359	busmksqqbn	wkfzyijnzh	2928	50767157	34141286	
874	5510	874	diouputanm	rzjbjabkky	1378	72746391	78204436	
10318	19760	10318	vpfamcnwbo	gtryfnwvdp	344	78511762	71908760	
7575	7827	7575	fcpkvnulha	qnybimhqmc	7829	2233377	42379472	
1531	5828	1531	uxlbkebysh	qbcbdllkxa	1034	77542123	9025319	
4753	17019	4753	vsbocqqemh	uvwllcpuaj	1639	50507914	11288655	
18227	12406	18227	zsienembqf	niggzcbgwj	7000	51101848	39092759	
4401	5229	4401	kuctmqafww	iqcgrzsgty	4002	35530562	40698114	
8391	11003	8391	nhxnwyrktd	yqadljmujm	3299	49822080	77100824	
8267	19850	8267	yqidewdmvu	uermlbpjjk	3294	46865352	63955223	
7575	11301	7575	fcpkvnulha	qnybimhqmc	7829	2233377	42379472	
2785	16918	2785	mwtbkwljxj	lugahfhefk	5564	28231622	6243586	
13557	13933	13557	yveemhzdvb	arrpjqkjdg	79	81515042	48763288	
2659	7720	2659	gtxszjoycn	zmbzalhbjw	6443	12030480	81268546	
3182	13368	3182	agwphffgks	mfxpumamjc	4580	54163468	39258118	
16010	9553	16010	vzxtqdqqef	fvafjxkepp	5213	16851312	3067813	
19739	14353	19739	fcnjraxbnt	wjuzvxybnq	5378	9712982	5962295	
12267	8426	12267	gjhwioslzv	nwgqztzzsa	5443	61782357	56192016	
19457	18945	19457	bxqsuwkrqu	jvagvozpbi	2294	48700766	5064808	
12143	18429	12143	jlrabqrjsm	saejdrchkd	6388	64632194	46737960	
8953	11124	8953	qewrflntuw	peehsbwmjl	6141	59766320	15357063	
13889	2222	13889	zetayxwotv	gtulqogily	2511	30574528	52113152	
4397	11711	4397	oyxeoqpmof	dpoocgdywj	2632	59931136	78758208	
19739	3964	19739	fcnjraxbnt	wjuzvxybnq	5378	9712982	5962295	
18324	1499	18324	lbfrolnnky	rffttlpswp	3400	28521651	71856220	
18163	5732	18163	dvfctbokqf	inrvhwhnhn	2271	52373728	25974189	
18556	4835	18556	zjsrgztdno	zdgswfybol	4196	69947172	29364557	
10564	13923	10564	jzomlafabp	suynfsbfcl	1574	26061528	80582857	
13639	710	13639	leelkuyswk	nxajtyatxl	6534	70818258	63899453	
10564	16375	10564	jzomlafabp	suynfsbfcl	1574	26061528	80582857	
17155	7378	17155	rtgoujajra	xhootapxjb	6032	1547008	8353426	
5684	13364	5684	vrfsqzpfay	zlaujwycrq	4129	75187326	24523282	
16986	11930	16986	ezraxgskea	epnsiuglsg	6769	51151633	56150200	
18261	17950	18261	wlmsgmgdwk	dseslatgfb	5873	67712775	11622456	
11978	813	11978	fwkjvqafqf	owtaggzwea	7342	35349187	66574745	
7857	13543	7857	susocxnbny	jtohhripyr	5821	70661541	16205491	
545	17056	545	axvizxmlbj	gldrjdaeyj	4453	10710025	41289785	
15852	4938	15852	vmhswmgoql	vuuhspamlh	5280	82803013	18578452	
13712	9380	13712	qfekbuyvjf	jfeaeqjauy	6929	82427458	75439937	
3121	16360	3121	yrywsyhcka	vpxaiklvuz	540	45857926	46905092	
5674	2201	5674	lslwegblrc	twixoxdbvd	3429	12793243	73767613	
10832	4413	10832	bjqrmdiwps	dghsqsvfot	6292	28593077	41922386	
2212	16644	2212	ewtugeqikn	hljenqancb	791	31900393	11379502	
5288	13585	5288	lulvazapxi	stjrrsxdce	987	44384440	60253540	
1393	12088	1393	rtpzebwsdk	opxuozoeru	5859	3641459	18782512	
12623	11207	12623	fqjzwshvbb	ilzfmauect	4749	51461089	55696219	
2212	19408	2212	ewtugeqikn	hljenqancb	791	31900393	11379502	
10356	17226	10356	lwcpnmtcml	ohdlqeikdh	6260	66719042	53859849	
13983	1306	13983	rzfeypjqir	mgicxxcgjp	4883	62550872	76930740	
12623	16902	12623	fqjzwshvbb	ilzfmauect	4749	51461089	55696219	
