SCHEDULE.flno  SCHEDULE.aid  AIRCRAFTS.aid  AIRCRAFTS.aname  AIRCRAFTS.cruisingrange  
1415	10962	10962	rgefknrurp	3163	
49	17316	17316	hcinshldeq	2942	
668	3520	3520	zwevzmqjhf	2063	
13993	13061	13061	ahkkkebpdw	8519	
11662	1633	1633	fsllpxmtnv	3963	
5755	3520	3520	zwevzmqjhf	2063	
13091	124	124	yrizxunrrg	1364	
4859	4355	4355	ulknguvmjx	1927	
7898	4087	4087	dpvvodxbsv	8595	
328	14912	14912	cyafinofjh	3616	
17594	176	176	trhlwranko	1143	
299	6305	6305	xixevwmmix	2018	
3504	1701	1701	abnovrrjag	1363	
1828	4211	4211	mklfqteohi	1905	
9284	11550	11550	gnhynpoped	7424	
4238	1547	1547	vktmqusxwl	5603	
10602	18583	18583	waytnrvafe	2981	
15567	1594	1594	zjmnmycdab	3476	
10624	1594	1594	zjmnmycdab	3476	
8714	13654	13654	tmrikjdvxb	6670	
14013	4454	4454	qleewstzyi	5964	
19829	4454	4454	qleewstzyi	5964	
16460	6432	6432	alurloojbi	6204	
8407	12084	12084	evevgeidto	8042	
3298	6498	6498	kowmmnwjhp	3127	
2890	6498	6498	kowmmnwjhp	3127	
13996	6498	6498	kowmmnwjhp	3127	
4449	9118	9118	vqfztrzthh	3914	
13330	14917	14917	vibqtqnirf	1515	
7020	11834	11834	qwjmtwgsij	4121	
3908	5175	5175	vkyxxyobvr	5892	
4255	17695	17695	bnexkqjcam	708	
13748	14526	14526	hfiwfriixq	4248	
15035	7251	7251	dbjqorueek	7958	
9683	17062	17062	zfjkiwhyub	7653	
16408	3278	3278	krpgfsfway	6791	
16305	7144	7144	vqnlahvhlb	8715	
1067	7144	7144	vqnlahvhlb	8715	
10457	7797	7797	ajpxnvkxrb	3998	
15252	15455	15455	tacukszlsl	5219	
12168	3359	3359	uodommyxyz	1626	
2668	16159	16159	fkgamlhvlm	4330	
12657	543	543	xnhkntblpb	3408	
7166	17585	17585	ftbpikmthr	4956	
11584	12208	12208	jxhdvkwedp	1471	
8756	15785	15785	majwsuwjrf	5645	
12605	18468	18468	dgaxnjjyym	6742	
11080	8189	8189	ucomyjafke	4953	
11384	14858	14858	wyymqclogn	843	
11294	17785	17785	ebioyvagnf	2062	
4166	15418	15418	bsfruvgklv	2990	
2018	11472	11472	bjhwtobbss	570	
10722	9178	9178	oczqycyesc	3724	
10682	16464	16464	smlytwwoya	5324	
14973	16791	16791	axgdqkmdya	1830	
15116	11472	11472	bjhwtobbss	570	
17275	2342	2342	tysvyrcpvc	7073	
8326	16311	16311	ifljtfozwu	592	
12017	19446	19446	vfegcabhrt	3092	
8031	15090	15090	tdwlaujtmr	274	
15061	8604	8604	ofvpyzlaex	8592	
13961	14350	14350	tppghomnnb	3677	
19631	4773	4773	cnpuzvklrh	7947	
19051	10718	10718	waqaksefap	6215	
6769	4748	4748	mxibkzofio	2548	
3823	7999	7999	qpabwcxpqc	6611	
7393	9462	9462	oljntckghh	4789	
8292	4674	4674	wuexqgrgec	2596	
12668	3743	3743	ocofodzxne	8371	
17014	8690	8690	hkuvmualap	5748	
10962	11458	11458	ftsupewxru	3257	
2401	5378	5378	vodqwwzjrg	1458	
8374	12519	12519	igvvvaajnw	3332	
10066	4771	4771	eerqcmgdom	8213	
18624	12519	12519	igvvvaajnw	3332	
11348	2024	2024	igramlrizd	4297	
5477	2024	2024	igramlrizd	4297	
2841	7989	7989	qmjjiwutmj	4539	
8009	9375	9375	xmvcmbvgrz	2099	
18929	12495	12495	kjisfltobn	8674	
1056	8148	8148	fvqwbezypb	6903	
17782	13009	13009	ddqymylvmo	6410	
13454	1179	1179	fiqnqbrhzf	954	
1069	2024	2024	igramlrizd	4297	
6226	12495	12495	kjisfltobn	8674	
3907	2024	2024	igramlrizd	4297	
13822	2024	2024	igramlrizd	4297	
6678	3073	3073	ypvkhueqwj	4436	
8866	1991	1991	wihnsltzgp	7267	
16148	15041	15041	fyhqpvlruu	1799	
689	12928	12928	xfmmvmqljz	449	
1988	9122	9122	ndkjxoqbjd	4039	
911	1223	1223	dhelcmctdg	1223	
14557	15962	15962	cydqzmdhbi	5812	
3102	15962	15962	cydqzmdhbi	5812	
4249	15962	15962	cydqzmdhbi	5812	
5424	14926	14926	egriguqddt	481	
12002	17928	17928	ptsftghboi	2885	
14129	8093	8093	ombbfrkyxr	4080	
14078	1935	1935	uxldpnxant	3479	
5964	13051	13051	rziztasrgg	2360	
9911	16302	16302	olilgfusgv	8991	
5254	16302	16302	olilgfusgv	8991	
14315	8864	8864	pspkllcpst	5028	
13379	12876	12876	ginlpsztus	437	
17730	6589	6589	mwwatflndr	1733	
15361	6589	6589	mwwatflndr	1733	
2004	1355	1355	isnjteqlop	7866	
16588	8856	8856	wfphrynekt	530	
11307	10747	10747	bgjiodcixi	2064	
9898	9271	9271	zekaowxily	6691	
9495	1426	1426	ytjhkouiey	8056	
5277	18963	18963	jqqhoimzuu	3876	
11542	2971	2971	biwdgdsjil	3043	
1933	1426	1426	ytjhkouiey	8056	
1077	13032	13032	mgmypdyfvu	3648	
5671	5554	5554	maawcvudhh	6575	
18954	10596	10596	xavsicbubp	7453	
5349	8150	8150	zqywebmged	3232	
3720	18895	18895	qbuhtlhnbs	5142	
17089	11742	11742	zegtbxrdvp	4041	
6744	10767	10767	ynixzmkemx	4531	
17888	8236	8236	czefpusmbe	3467	
13151	2467	2467	idebzroxhv	5390	
12449	16954	16954	qhcetjvsgp	6204	
17700	15277	15277	phurnggsgy	2264	
15536	11125	11125	ropzwjnzfg	687	
17514	2614	2614	istovbzwki	8279	
14684	906	906	buiquqpzpl	4094	
3126	13016	13016	dljohmmgap	830	
19339	2671	2671	bysjylteza	1353	
17372	2671	2671	bysjylteza	1353	
4953	13176	13176	nbqucvlmwm	8302	
16105	12005	12005	rohitaixvj	1771	
6419	12005	12005	rohitaixvj	1771	
7865	5012	5012	rwqjflyqcb	246	
19483	19772	19772	utxzsvbuhr	6532	
9762	9438	9438	izluybqwwu	5503	
9777	1097	1097	dtbksyqqkt	1877	
632	7891	7891	kmjqokuyde	2535	
8507	18192	18192	uhrbhmzvng	4542	
18528	14846	14846	aimbvflzso	4221	
11061	16637	16637	jicurzdgqi	1908	
5241	17363	17363	hkyjdppsyo	7397	
17215	5173	5173	igoxtevvav	4142	
18482	16637	16637	jicurzdgqi	1908	
16353	5305	5305	foervnjlbr	1309	
18790	16637	16637	jicurzdgqi	1908	
3045	8999	8999	qfnhipuzlg	1378	
11112	1992	1992	wlcsdhclwk	3202	
9762	10345	10345	sgcxuvtlzq	7104	
8376	17248	17248	caqskkmkyt	6643	
7799	5305	5305	foervnjlbr	1309	
2732	10398	10398	rqznbazwrv	5206	
13173	10854	10854	zcymookanx	848	
18772	10854	10854	zcymookanx	848	
10841	10854	10854	zcymookanx	848	
3084	10398	10398	rqznbazwrv	5206	
13725	772	772	leqezkptso	4886	
5043	9886	9886	ysmjefoige	1749	
14664	19970	19970	lvhdkvmtgc	3620	
8227	17000	17000	aimealtafi	6032	
301	18218	18218	fgyxozwshl	3707	
11329	10224	10224	nbxinnjubu	6810	
8498	17000	17000	aimealtafi	6032	
4118	2278	2278	lsldyucgmb	4585	
9990	13965	13965	eugbphcqsp	8731	
2719	8301	8301	crqtdmmaqk	2279	
8781	13965	13965	eugbphcqsp	8731	
11710	13454	13454	tlnyqrkvyc	3707	
19052	18353	18353	ehnrwgkutd	5446	
105	11995	11995	cilezoarij	3640	
6189	13587	13587	uoypxosrzu	7754	
16802	11995	11995	cilezoarij	3640	
11792	14909	14909	uetzbrzpgw	1635	
17781	14942	14942	pmwjnxrxju	1371	
16423	5739	5739	nbhiiycoia	167	
15874	17288	17288	fuaglasipo	1095	
5086	14942	14942	pmwjnxrxju	1371	
1204	2823	2823	nxbberzvue	6627	
6594	14130	14130	uvftrlsxcd	6471	
12321	1542	1542	sqrbazfekk	8945	
1988	4206	4206	mbdesofiac	3604	
18480	8123	8123	lygbjbavfv	6815	
6175	813	813	siejzepqjx	8164	
4619	14004	14004	lkbkfiwbdq	833	
19114	5030	5030	unlxgfkrgs	8697	
18854	13631	13631	qdbklplqnx	5941	
11978	813	813	siejzepqjx	8164	
10697	15249	15249	syveoxitob	3137	
12160	1092	1092	zlvuppijlt	1981	
15217	12651	12651	iyhqjrmtuv	3254	
2827	15249	15249	syveoxitob	3137	
11664	11135	11135	snjbvdkvoj	4661	
1010	12053	12053	sehbzialtp	908	
7537	1709	1709	osltcortdu	2100	
13184	15181	15181	feeidrgdzx	785	
2982	3033	3033	wvigzsoldb	8708	
18165	16759	16759	fuxewgibiq	1641	
13429	2878	2878	qqkcioabft	1086	
7717	7506	7506	yqafzbjeez	8562	
17408	6392	6392	qlxwuixtvy	7657	
13766	109	109	duqhrrkuyn	2933	
11634	15699	15699	znncjgilml	8191	
3615	109	109	duqhrrkuyn	2933	
18040	10162	10162	yqnhidmmvj	1393	
5759	18805	18805	xxkfbtvxih	3279	
8078	1660	1660	pqabiztdph	6495	
18168	10681	10681	yefrosvlrp	7402	
12615	18685	18685	frcyofzbaa	6371	
7706	14713	14713	ilvcppeyhz	6792	
14155	18685	18685	frcyofzbaa	6371	
7944	3083	3083	lpsuwqwfka	6477	
8916	13846	13846	wmofuespjk	8795	
16260	1729	1729	exifjuipkc	8879	
9531	2915	2915	rlemzelblo	4437	
16224	5373	5373	jizhzlhezp	161	
5790	7522	7522	jiwnaeocgk	2449	
8820	1800	1800	uzmvyvtvos	4848	
5663	16458	16458	ekmzkjkwgj	8496	
3414	19816	19816	odixaxlodo	4651	
5449	19816	19816	odixaxlodo	4651	
16750	17979	17979	pchywrasng	8310	
7256	4596	4596	hogtkufoqz	6900	
4815	8802	8802	kmaxyoytfc	6719	
1179	15400	15400	amqpzqjehm	2117	
953	9287	9287	ezsjwsqbzh	4814	
7063	9287	9287	ezsjwsqbzh	4814	
10166	1400	1400	qjqoenbsyh	2428	
9290	12668	12668	nicvtcoylr	7213	
10726	3284	3284	vrqveuayip	297	
9761	9761	9761	iqvnnwbiyx	8865	
11877	2327	2327	iznququjcb	3069	
3052	7151	7151	flvbguxrzo	757	
2706	13572	13572	tcnhvslvvi	4554	
13661	4957	4957	kamkzkkscz	6335	
2972	3508	3508	brrssccone	225	
18148	19980	19980	mfpnmrfcpb	7241	
10133	12961	12961	pnyaqqzgbv	1044	
11907	1489	1489	fkryyxwjpl	7541	
12184	17561	17561	gwgrhwjvvv	1984	
19894	4677	4677	ocdvmeoaja	4307	
14677	15786	15786	ktwhwrridj	6661	
9742	12719	12719	kehimuorof	2669	
15908	18851	18851	nnkzoczpoi	5373	
17399	10423	10423	fwhethuwlh	2893	
10191	5266	5266	tfivbuinhn	2320	
11430	17434	17434	bxbdxemwaa	5364	
17586	14358	14358	azqnhawcfb	6581	
17105	5028	5028	mrenbcsijg	6632	
2029	6280	6280	ozcynvkqcx	1013	
19130	11127	11127	hvzeoeezjj	7642	
14961	9227	9227	czxrbfhglh	8726	
16841	17505	17505	aodjgxhdlt	4327	
12861	651	651	omadmesykb	8089	
897	2780	2780	xpnmucipnn	2318	
8074	11127	11127	hvzeoeezjj	7642	
13101	651	651	omadmesykb	8089	
1438	8715	8715	xovehqpvwo	5602	
12588	17733	17733	wbfqcigzzr	1395	
15082	3000	3000	kvpanjricy	7290	
7965	7982	7982	gsijqeqqqa	6380	
3021	6483	6483	owfdlfbaky	2273	
8762	19509	19509	vqzzrykmbj	512	
5092	19444	19444	opoxaatnmg	1554	
8275	4963	4963	zpjtwiqaja	5250	
3572	6483	6483	owfdlfbaky	2273	
13207	1494	1494	rnkiuwwura	5343	
11959	15656	15656	fmydlmcspp	157	
10658	6524	6524	rzxgyxnfdf	515	
3364	5907	5907	uwfquywbhr	6784	
8477	4151	4151	iegoemxyhv	257	
19852	1307	1307	yjfiqqyiun	4896	
2834	552	552	uteajdavoc	4000	
18784	18037	18037	qkfocwocxl	1878	
18166	12866	12866	huxgrlyuua	5020	
10797	4146	4146	pyofuqdgrp	7795	
4282	11621	11621	oitjlbtmft	8684	
5124	1693	1693	wwxauwoogk	321	
17513	12126	12126	quivupuldo	5962	
19208	5668	5668	wcubjxjhmc	1145	
2280	6604	6604	ikmdwfsqwy	4961	
8776	10033	10033	gqzcjdivvx	5367	
32	17891	17891	dcwrxsgklz	5575	
8190	5320	5320	pgcuimcees	615	
19435	18148	18148	wtvrddwoaw	2670	
14235	17808	17808	tsxxbpwvmw	7542	
10347	3953	3953	zapfigkfgo	4878	
4318	3868	3868	yatninicsq	4417	
2984	18982	18982	warkinxqew	7627	
2287	19807	19807	xfexmsggmr	1011	
15458	11493	11493	ijgdtclunj	7236	
11916	3372	3372	qjysyudxda	8511	
7455	17474	17474	uibosdgsge	8995	
18294	10184	10184	xfjqttsqul	4471	
9047	3953	3953	zapfigkfgo	4878	
16186	18346	18346	sgjloytpjb	7862	
18895	18557	18557	aqpqiqdagq	8454	
2135	12271	12271	rsgrokwdvp	849	
12271	10478	10478	uiqgmzlzkl	6640	
8385	12271	12271	rsgrokwdvp	849	
2884	10478	10478	uiqgmzlzkl	6640	
12836	12102	12102	lwuqphtdyo	8962	
5023	5651	5651	yhokfrvxzy	5825	
6548	14993	14993	sqdktlgwyr	4409	
5643	14633	14633	cyvuvfbuwg	7298	
2306	5013	5013	gzurizfvcn	1994	
14201	11850	11850	gmbmjqnbfb	5137	
19523	4148	4148	rjvebigxqo	1032	
6276	19126	19126	smlfwrtqju	2525	
8639	11003	11003	dnbtrfjmxd	6342	
17453	2030	2030	wlwhzeowix	1137	
7447	11226	11226	sgoqbnommk	8970	
2799	223	223	gtnljfjatg	7	
18038	8535	8535	szwavtfchh	4967	
10672	12140	12140	mujmnrqhsp	4290	
7478	12872	12872	vpvofjnjkf	2311	
496	9611	9611	ceqrrxlutk	5521	
14948	13318	13318	ihkefavgep	281	
14439	14684	14684	jeewtouocw	1881	
1810	18684	18684	anmkwdaaed	7528	
15172	14684	14684	jeewtouocw	1881	
5570	17602	17602	zjseyxjzlq	2406	
8672	11212	11212	wtiexhgjnw	3651	
4831	6839	6839	nzlbegjpdv	7582	
16585	18044	18044	modupyffsw	5869	
14033	8697	8697	tcxzmuuvup	6640	
18491	9599	9599	ngsuthzabl	2030	
19261	19824	19824	fccjlofldp	3533	
3991	13164	13164	mqxugcaxvb	4593	
7561	13164	13164	mqxugcaxvb	4593	
10390	1290	1290	wfyamoswln	5863	
5542	19212	19212	fjakwrdvwk	3321	
5258	16330	16330	rbzrzameoo	8886	
365	5791	5791	dbxjghjuni	2276	
6203	5791	5791	dbxjghjuni	2276	
5635	5446	5446	bsdezqtblc	8279	
4783	1513	1513	nykqilwrao	6322	
2740	18898	18898	hsaqaxxxtv	4486	
1110	4106	4106	avzfsvsrgn	6002	
5616	4106	4106	avzfsvsrgn	6002	
3871	9660	9660	vftheayrrz	1084	
15512	13152	13152	aqbmhkbshb	1143	
2386	6444	6444	hokbelnamj	5136	
5098	9691	9691	jxodtkcppq	7137	
15916	1750	1750	jbajxavvge	315	
14146	3313	3313	vmpoleyebt	8478	
17716	7166	7166	yxhmhurirl	192	
5951	16610	16610	nwvgcejzgd	5761	
6245	943	943	nidfwxunab	2674	
9198	7166	7166	yxhmhurirl	192	
2107	1773	1773	rviahwjrvd	2534	
579	15104	15104	ndmfycdwsw	4949	
1952	5505	5505	xinhlhzqxm	7266	
14493	7042	7042	ogmildswmv	5915	
14109	1773	1773	rviahwjrvd	2534	
1788	844	844	lklgsnlmto	7129	
8655	19802	19802	eycaonajbx	2052	
19554	19802	19802	eycaonajbx	2052	
2426	6815	6815	cuqalkkwpr	6292	
7689	744	744	ciewwnysuz	8111	
18767	4052	4052	rkmepauqsx	5655	
10088	6405	6405	sonzcogzsq	3443	
12123	6405	6405	sonzcogzsq	3443	
12901	4161	4161	uxeeepfaar	2713	
9016	11582	11582	rvbniyibxl	3463	
8505	18220	18220	ulmvijfhdh	1011	
14967	10432	10432	vwnkcqmigt	7168	
10924	14093	14093	uyggxpmdgj	2034	
18801	14362	14362	givhiqojhp	2386	
3706	12515	12515	ahmpwirjbr	4410	
542	9950	9950	cwupvwaqgm	813	
12037	5881	5881	wmgcmawmpl	8872	
3366	2844	2844	dpuqehrkpm	2093	
8241	2116	2116	wtmnloecvi	4108	
6542	5881	5881	wmgcmawmpl	8872	
18988	10698	10698	bkdxabanft	6464	
18833	19727	19727	cwcuosuvuv	4463	
5947	6271	6271	aozflvizdz	4116	
10821	15528	15528	xxhrfspnin	4858	
12277	11408	11408	fmggghdjxy	8983	
6546	5607	5607	jdmyiwmyto	1652	
10092	6128	6128	yagjuvnhoi	6642	
8157	5893	5893	gwsfzsipsy	2154	
17161	1416	1416	hpxevtvygt	3882	
8002	5034	5034	egiwaeojuf	1186	
4141	17006	17006	ugyodijvxc	2668	
2547	4993	4993	vaiuudcxnp	6584	
357	8901	8901	rsuoxskmse	2520	
16556	8901	8901	rsuoxskmse	2520	
14798	18241	18241	bfpsdqakem	7362	
10929	8901	8901	rsuoxskmse	2520	
5417	13526	13526	qlbrxtrymc	1664	
16568	18010	18010	noiybssccu	6851	
18648	19646	19646	rvfmptniid	4259	
5877	225	225	lvumzsbqvv	1102	
2707	17820	17820	nhnswmxbiw	5678	
19959	7078	7078	ifvqxesvbm	4294	
13953	12882	12882	mbeyfivnsc	8919	
10473	18408	18408	tarqjbeyrl	1012	
17308	16267	16267	lrtwapvtgy	7481	
11450	7285	7285	mgojkatmtz	4040	
7563	16037	16037	wosrqcyvcj	3681	
3715	483	483	uavuqhbljt	5308	
7659	13138	13138	gxezlhhxjh	2201	
19726	13138	13138	gxezlhhxjh	2201	
4871	19266	19266	bvuhcblaoc	2720	
1770	16471	16471	zaggksypkp	8882	
18711	16471	16471	zaggksypkp	8882	
17720	7108	7108	olpmaynfyp	1933	
19812	7816	7816	yzhllnhqev	6073	
19315	766	766	bbvfxjrzkr	8283	
11570	766	766	bbvfxjrzkr	8283	
10948	5740	5740	tzzrctswor	5127	
6453	5740	5740	tzzrctswor	5127	
19063	13649	13649	laxqazrzdr	1664	
16222	9717	9717	hssptaoaql	930	
13107	5749	5749	hdgexmbrfk	5557	
1010	10464	10464	ehhqywbqgq	7657	
8777	218	218	xyaaognsnl	4947	
12792	2321	2321	fpgpbmxuzi	7389	
3793	12971	12971	znwkielrzy	5319	
9123	1182	1182	dehzfaakwv	37	
11887	4648	4648	psegxghtqp	3220	
17467	10750	10750	zsopvhylfs	8777	
8055	10750	10750	zsopvhylfs	8777	
3950	19337	19337	fgayknrrsc	2815	
17936	1752	1752	yutgixokyf	6016	
2604	11420	11420	ngmbztnqol	7485	
15511	19738	19738	bhtyccudpd	4080	
12108	15726	15726	ioypapntyz	1183	
1711	18858	18858	wjirxfahgj	6116	
9080	1657	1657	mkmakegmbz	6647	
18110	4311	4311	txorkyzztk	7287	
7806	16944	16944	igtjadpacb	205	
13707	16944	16944	igtjadpacb	205	
4035	4311	4311	txorkyzztk	7287	
11149	159	159	jagrtzosfg	1226	
6471	5167	5167	nynakjzxtf	1511	
6095	15892	15892	phshpabikl	3335	
4770	2287	2287	tqfsfaktul	1842	
1522	7466	7466	bsqiwxikrd	8406	
10056	13007	13007	vifrqiqxxf	575	
8796	15690	15690	nvsrnbklkw	4364	
12805	6175	6175	nbvrnaxukz	3508	
5066	6161	6161	mpogkofitk	5450	
6307	12457	12457	rdhooatkwr	3703	
15141	2171	2171	xedyfatxyh	5457	
3159	14025	14025	udygnlsgku	3859	
5194	16975	16975	kbcygicbfd	1362	
11988	3137	3137	crekftxymq	6710	
3216	6569	6569	teqyzqghrg	797	
3244	11643	11643	zegclmuvvu	7843	
2258	10692	10692	xfgrwmchod	3868	
229	10692	10692	xfgrwmchod	3868	
5593	11492	11492	vffignzqxi	3665	
8035	6569	6569	teqyzqghrg	797	
15889	17646	17646	tvxpdxyuhb	677	
16751	7509	7509	wzquxiklzu	7420	
7343	3818	3818	utbueuznvq	7333	
10406	16091	16091	ewnqwceqnx	5686	
15051	10284	10284	iafvaeasna	1239	
14821	7509	7509	wzquxiklzu	7420	
4173	5385	5385	dggynngfaz	4882	
6822	2479	2479	egkoceuxlx	3835	
7907	5914	5914	ardfnbzmrp	984	
13407	19533	19533	kjqlklayec	8356	
19767	6538	6538	gahiufivqh	4622	
1901	5385	5385	dggynngfaz	4882	
16047	2102	2102	mhivhkgdsh	4867	
17853	724	724	dxbieemecy	2184	
10430	10788	10788	ntqytzsxdr	6247	
3344	18432	18432	uhurmffkzo	3292	
3551	1636	1636	bthensrgjn	3947	
4294	13019	13019	kxrrjwobid	1237	
258	6912	6912	epwycrottx	3722	
509	19387	19387	rqiazfzdon	2771	
1345	8270	8270	unnqhmesvn	3819	
2699	13019	13019	kxrrjwobid	1237	
1052	13005	13005	ldgrusfqyd	3507	
3522	7850	7850	pcaaotuech	5427	
13030	3344	3344	ajccdpivug	7288	
7462	12245	12245	pzttrlbvvn	8600	
7872	13101	13101	psmcutjmkw	8505	
13187	12950	12950	vdiqlwwmzs	5692	
11725	9233	9233	syccpgkcdw	3611	
15347	2516	2516	nxqixfabbz	6911	
191	18611	18611	icvexjkmhx	1660	
4854	11702	11702	nifrjfygrl	2560	
9087	12705	12705	nngrmhjbnl	4466	
5990	19954	19954	twfezbcrbf	5848	
19768	12705	12705	nngrmhjbnl	4466	
1972	14248	14248	gavqusfvwy	8635	
13948	18011	18011	wwlumbiyzw	3201	
19309	10846	10846	kyuqhfngkj	7683	
3966	18950	18950	utzvuhbgdl	5538	
4108	14248	14248	gavqusfvwy	8635	
17559	51	51	ethdsnuifz	6450	
13147	9475	9475	kvwcaiward	2142	
16631	9475	9475	kvwcaiward	2142	
8221	6648	6648	iqyynmekgc	5536	
11374	7579	7579	rzalxzjsmk	4052	
15606	19860	19860	yrbdnjaubn	4319	
16540	2681	2681	dnayxrhqps	5867	
14918	13022	13022	qjscqydagn	8862	
14490	12748	12748	ddjniqobkc	8820	
14048	13837	13837	xrorslsvbk	7094	
2397	5657	5657	rmxcyfgbnr	5325	
13081	19203	19203	rtbuscsmbj	6307	
7266	16926	16926	dppqwouwhv	949	
4972	13515	13515	bhxhwspqli	1266	
2213	158	158	kxnxsbgzrs	8859	
15775	12176	12176	hpoxcqpuoe	8712	
16839	13515	13515	bhxhwspqli	1266	
16617	1384	1384	svezjdhike	4368	
1379	12176	12176	hpoxcqpuoe	8712	
2950	12706	12706	yjucwqmzaa	325	
18047	18043	18043	sozzhwmlds	1441	
951	11021	11021	tmzoeyoccz	4052	
3741	18641	18641	lmzwjnlchd	5320	
4344	18996	18996	mnvbdhakpp	6824	
19151	11021	11021	tmzoeyoccz	4052	
16926	15073	15073	xsozbobdsh	56	
8617	15559	15559	brvpxtuqbc	1042	
8885	3438	3438	lkwoihrvqo	7989	
5023	16508	16508	jcketykvbj	2139	
14578	7092	7092	nmqufmmffs	5201	
9651	19798	19798	lumhjjmqqk	1496	
16967	11876	11876	paimvwrkit	5450	
1612	9486	9486	rxlumblnwy	2080	
18227	12406	12406	wypvvtdzox	7075	
11887	11840	11840	goafqcqufo	7016	
11413	7430	7430	qwwhotjrkn	5704	
15524	2543	2543	dzhvornuis	343	
6547	10000	10000	qthnjaizya	3635	
10117	15642	15642	gtjquekmbe	4431	
8875	13785	13785	bjlaydkedx	7936	
11998	7040	7040	guztzgteas	4746	
4193	17647	17647	yjqyvnhivw	4494	
3222	10000	10000	qthnjaizya	3635	
12448	14191	14191	pdhsnztvod	7404	
16020	7365	7365	jvwnptvead	4201	
6207	18727	18727	izghnprmoj	3765	
16996	7841	7841	oialalbamw	6507	
6607	15392	15392	vxfhzaagon	6955	
7614	11570	11570	mchhuthkmm	7606	
7456	7841	7841	oialalbamw	6507	
9464	7030	7030	rummtbbrlv	4557	
4989	1189	1189	qpotnuuszb	940	
16999	7030	7030	rummtbbrlv	4557	
16200	18135	18135	pvcmalpgpu	8363	
5140	5339	5339	jzvzoxnqde	4129	
3013	15036	15036	rqlajgstta	4645	
13478	9912	9912	wmwgcpncuz	8999	
15491	3995	3995	ysppokgmay	4909	
8906	9348	9348	jjygkkpgat	3237	
5475	751	751	cwmtgvnxab	8931	
11312	7164	7164	gsuamxjjea	4348	
8784	8655	8655	keiebghcxm	3862	
935	17012	17012	qpciandnvo	6819	
1454	3497	3497	jalctytdkk	7487	
295	675	675	gggtwgtils	6891	
11350	87	87	cypcbqhslk	6367	
13105	1115	1115	hkzuqehhlv	1248	
343	3379	3379	elnnukhzwd	6649	
19977	16215	16215	vepyvbeedb	5526	
13655	12384	12384	ajphmklimg	5246	
10631	6480	6480	wkcnjxoxeb	518	
8612	14056	14056	etuaszefrz	6263	
15741	6480	6480	wkcnjxoxeb	518	
13696	6574	6574	lhevqsanef	2071	
8198	19672	19672	lowvslfotp	4845	
11977	6574	6574	lhevqsanef	2071	
8237	5784	5784	sbvjnnjpzv	6352	
12539	351	351	damolopaoe	3302	
9491	15823	15823	fevwggbvkz	772	
12343	7010	7010	wzbeuaqdju	1977	
14289	19625	19625	nxocruuonj	3309	
2370	8002	8002	npsfvmrfcr	1761	
19262	5306	5306	ujbgiplskz	5680	
18723	8528	8528	uskjfnsvvh	943	
11649	19136	19136	knxdowwexx	5661	
13570	8330	8330	haibjxscmt	2627	
9134	9776	9776	ubifawkaas	6016	
8753	9039	9039	ywglgwwlcu	8144	
10034	9245	9245	kiiqgmdyqt	4002	
10214	15975	15975	xgnbvjaqqs	3516	
1099	12185	12185	qdkgnbpjge	2801	
4802	14356	14356	sdpavhkbhg	6455	
8029	9354	9354	zxveftrpyi	806	
15565	11176	11176	wojjsnomdy	5721	
1624	18902	18902	fhkruybgtq	593	
11875	16437	16437	xneehszssk	1760	
1162	2661	2661	sjmhgvucti	3722	
17366	11546	11546	evhefwqovc	3748	
11032	18224	18224	hujhwyjsph	4402	
10904	11546	11546	evhefwqovc	3748	
7773	2661	2661	sjmhgvucti	3722	
11740	16437	16437	xneehszssk	1760	
19147	19029	19029	tprwfkehth	6133	
18909	11022	11022	qkivbysvup	4742	
17370	13868	13868	sjgfvrjiby	3406	
12287	3201	3201	bnntfmksrh	7506	
10165	8141	8141	dvmssvqsnh	1855	
7536	2330	2330	thjlhoppci	1360	
5803	1139	1139	shcmeidzro	4733	
19059	2394	2394	nkcmspnxwo	134	
2521	2330	2330	thjlhoppci	1360	
18124	18540	18540	kfktlexzfq	1763	
11346	10448	10448	wnfgcqbdsk	5406	
16227	4352	4352	dsborcjhuu	8959	
19220	10448	10448	wnfgcqbdsk	5406	
35	2394	2394	nkcmspnxwo	134	
18056	4306	4306	nmpjryvrgk	7831	
15793	2997	2997	ceiarfrgky	885	
18035	4306	4306	nmpjryvrgk	7831	
7461	10455	10455	eikrgnklqc	8285	
14694	6046	6046	lrpszuipby	3065	
4884	9509	9509	rbhfbpdwfv	4404	
13029	2866	2866	jdcnfkfgul	3989	
9022	667	667	atznfmvgfz	7386	
17626	8527	8527	dqpvzfcbtv	8367	
2138	290	290	iksvuhlnbc	4319	
15213	14571	14571	rkmlvrhsmo	1319	
5782	845	845	ujwfhlvwif	7405	
18073	17887	17887	bgnjhkublm	259	
13524	18074	18074	lwsibukfon	5570	
15129	6831	6831	naveshuczo	8343	
1417	4532	4532	kssrtybmmy	6858	
16692	1010	1010	yapgolpbcj	5232	
8079	18104	18104	mtizyizwlj	1515	
9029	7274	7274	ukkqabspip	3903	
4571	17421	17421	cfneuatpch	3227	
1044	18448	18448	zhprhnpjse	4177	
5783	17421	17421	cfneuatpch	3227	
3101	16920	16920	fknezzpham	5675	
14044	16116	16116	eovpqpzkek	8237	
16865	3870	3870	ngkeowqktf	8913	
18203	16554	16554	bzvkicbned	6227	
